X1.x,business_id,categories,Num_Categories,Pretzels,Middle Eastern,Vietnamese,Southern,Wraps,Sushi Bars,British,Indian,New Mexican Cuisine,Burmese,Irish Pub,Steakhouses,Bubble Tea,Ethiopian,Pasta Shops,Malaysian,Tea Rooms,Korean,Spanish,Ethnic Food,Russian,Cafes,Beer,Delis,Bartenders,Dive Bars,Mexican,Ice Cream & Frozen Yogurt,Food Trucks,Food Delivery Services,Food Court,Wineries,Caterers,Beer Garden,Donuts,Comfort Food,Coffee & Tea,Soul Food,Turkish,Asian Fusion,Austrian,Tapas Bars,Mongolian,Fish & Chips,Cuban,Meat Shops,Vegan,Specialty Food,Poke,Chicken Shop,Pizza,Gay Bars,Taiwanese,Cupcakes,Gastropubs,German,Creperies,Armenian,Chicken Wings,Caribbean,Himalayan/Nepalese,Belgian,French,Gelato,Moroccan,Wine & Spirits,Poutineries,Breweries,Barbeque,Laotian,Halal,Irish,Pakistani,Burgers,Peruvian,Brazilian,Ramen,Venezuelan,Salad,Latin American,Breakfast & Brunch,Pubs,Cheesesteaks,Indonesian,Soup,Italian,Afghan,Mediterranean,Persian/Iranian,Bagels,Tacos,Thai,Cajun/Creole,Chinese,Juice Bars & Smoothies,Diners,Beach Bars,Tex-Mex,Noodles,Colombian,Cheese Shops,Bakeries,Tapas/Small Plates,Seafood,Greek,Filipino,Hawaiian,Japanese,Desserts,Szechuan,Internet Cafes,Vegetarian,Wine Bars,Beer Bar,Buffets,Waffles,Cantonese,Falafel,Dim Sum,Seafood Markets,Fast Food,Sports Bars,Hot Dogs,African,Sandwiches,American_Traditional,American_New,primary_category,Buffet,Cafe,Contemporary_casual,Deli,Ethnic,Fast_food,Fast_food_casual,Fine_dining,Other,Pop_up_Restaurant,Pop_up_restaurants,Pub
24161,HXkuFF_Rtg2g9rwcBdpB-g,"Restaurants, Tapas Bars, Wine Bars, Bars, Nightlife",5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Ethnic,0,0,0,0,1,0,0,0,0,0,0,0
24198,oHcGE5r2k4GgtIFqgZS2GQ,"Sandwiches, Restaurants, Food",3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Deli,0,0,0,1,0,0,0,0,0,0,0,0
24468,1pOqoAixFXrVci0kSZnbzQ,"Pizza, Restaurants",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fast_food,0,0,0,0,0,1,0,0,0,0,0,0
24671,LhU-XsZ2YObJnP-5uiMIjA,"Restaurants, Mexican",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Ethnic,0,0,0,0,1,0,0,0,0,0,0,0
24884,Wc1TtSuRgHXW8CLR7Rs7TA,"Nightlife, Restaurants, Bars, Food, Burgers, Pubs, Beer, Wine & Spirits",8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Pub,0,0,0,0,0,0,0,0,0,0,0,1
24989,Thbnk3uDJ2PPCCluUdqfEg,"Barbeque, Restaurants, Burgers, Tex-Mex",4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fast_food_casual,0,0,0,0,0,0,1,0,0,0,0,0
25148,7Tp53xZh1ypd2wbudP6Qcw,"Restaurants, Thai",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Ethnic,0,0,0,0,1,0,0,0,0,0,0,0
25290,-5DifC-lAFioAD_DLVgTMQ,"Fast Food, Delis, Food, Restaurants, Sandwiches",5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,Fast_food,0,0,0,0,0,1,0,0,0,0,0,0
25413,CYKvEc30_ujFBfgoSIawUw,"Irish, American (Traditional), Nightlife, Restaurants, Bars, Pubs",6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Ethnic,0,0,0,0,1,0,0,0,0,0,0,0
25522,TQSgOs4gahJ9g8Y_-whMsQ,"Restaurants, Breakfast & Brunch, Diners",3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,0,0,0,0,0,0,0,0,1,0,0,0
25540,pH9HF3GfJKJAdKDHcoUI4w,"Cocktail Bars, Bars, American (New), Nightlife, Restaurants, Diners",6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Fine_dining,0,0,0,0,0,0,0,1,0,0,0,0
25589,aP2L6aSpQEIKAS1sx3G8Lw,"Restaurants, Food Stands, Soup, Gluten-Free, Salad, Breakfast & Brunch, Wraps",7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fast_food,0,0,0,0,0,1,0,0,0,0,0,0
25709,Y2TCGnkXJ1BmxMKLR1r8Jw,"Breakfast & Brunch, American (Traditional), Restaurants",3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Other,0,0,0,0,0,0,0,0,1,0,0,0
25724,DTsCHmHjqWXBCzAkg0YzAA,"Fast Food, Chicken Shop, Restaurants",3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Fast_food,0,0,0,0,0,1,0,0,0,0,0,0
